Salary_men,Salary_woman,Age_men,Age_woman,Years_exp_men,Years_exp_woman
80000.0,170000.0,27.0,42.0,3.0,13.0
195000.0,115000.0,49.0,33.0,17.0,6.0
115000.0,185000.0,32.0,45.0,6.0,16.0
135000.0,90000.0,36.0,29.0,8.0,4.0
65000.0,160000.0,27.0,39.0,2.0,12.0
190000.0,80000.0,43.0,27.0,14.0,3.0
140000.0,195000.0,34.0,49.0,8.0,17.0
185000.0,115000.0,46.0,32.0,16.0,6.0
130000.0,135000.0,33.0,36.0,7.0,8.0
105000.0,65000.0,30.0,27.0,5.0,2.0
200000.0,190000.0,50.0,43.0,19.0,14.0
100000.0,140000.0,30.0,34.0,5.0,8.0
170000.0,75000.0,42.0,28.0,13.0,4.0
115000.0,95000.0,33.0,33.0,6.0,7.0
185000.0,50000.0,45.0,22.0,16.0,1.0
90000.0,180000.0,29.0,44.0,4.0,15.0
160000.0,65000.0,39.0,29.0,12.0,3.0
80000.0,120000.0,27.0,31.0,3.0,6.0
195000.0,60000.0,49.0,25.0,17.0,2.0
115000.0,150000.0,32.0,38.0,6.0,10.0
135000.0,70000.0,36.0,27.0,8.0,3.0
65000.0,220000.0,27.0,46.0,2.0,20.0
190000.0,100000.0,43.0,33.0,14.0,8.0
140000.0,55000.0,34.0,24.0,8.0,2.0
75000.0,170000.0,28.0,36.0,4.0,12.0
95000.0,90000.0,33.0,30.0,7.0,5.0
50000.0,80000.0,22.0,29.0,1.0,4.0
180000.0,180000.0,44.0,42.0,15.0,14.0
65000.0,60000.0,29.0,26.0,3.0,2.0
120000.0,120000.0,31.0,35.0,6.0,9.0
60000.0,70000.0,25.0,27.0,2.0,3.0
150000.0,210000.0,38.0,48.0,10.0,18.0
70000.0,140000.0,27.0,34.0,3.0,9.0
220000.0,50000.0,46.0,23.0,20.0,1.0
100000.0,110000.0,33.0,32.0,8.0,7.0
55000.0,60000.0,24.0,25.0,2.0,2.0
170000.0,160000.0,36.0,37.0,12.0,11.0
90000.0,75000.0,30.0,28.0,5.0,4.0
80000.0,200000.0,29.0,41.0,4.0,16.0
180000.0,100000.0,42.0,34.0,14.0,8.0
60000.0,55000.0,26.0,24.0,2.0,2.0
120000.0,170000.0,35.0,36.0,9.0,12.0
70000.0,90000.0,27.0,30.0,3.0,5.0
210000.0,80000.0,48.0,29.0,18.0,4.0
140000.0,180000.0,34.0,42.0,9.0,14.0
50000.0,60000.0,23.0,26.0,1.0,2.0
110000.0,120000.0,32.0,35.0,7.0,9.0
60000.0,70000.0,25.0,27.0,2.0,3.0
160000.0,210000.0,37.0,48.0,11.0,18.0
75000.0,140000.0,28.0,34.0,4.0,9.0
200000.0,50000.0,41.0,23.0,16.0,1.0
100000.0,110000.0,34.0,32.0,8.0,7.0
55000.0,60000.0,24.0,25.0,2.0,2.0
170000.0,160000.0,36.0,37.0,12.0,11.0
90000.0,75000.0,30.0,28.0,5.0,4.0
80000.0,200000.0,29.0,41.0,4.0,16.0
180000.0,100000.0,42.0,34.0,14.0,8.0
60000.0,55000.0,26.0,24.0,2.0,2.0
120000.0,170000.0,35.0,36.0,9.0,12.0
70000.0,90000.0,27.0,30.0,3.0,5.0
210000.0,80000.0,48.0,29.0,18.0,4.0
140000.0,180000.0,34.0,42.0,9.0,14.0
50000.0,60000.0,23.0,26.0,1.0,2.0
110000.0,120000.0,32.0,35.0,7.0,9.0
60000.0,70000.0,25.0,27.0,2.0,3.0
160000.0,210000.0,37.0,48.0,11.0,18.0
75000.0,140000.0,28.0,34.0,4.0,9.0
200000.0,50000.0,41.0,23.0,16.0,1.0
100000.0,110000.0,34.0,32.0,8.0,7.0
55000.0,60000.0,24.0,25.0,2.0,2.0
170000.0,160000.0,36.0,37.0,12.0,11.0
90000.0,75000.0,30.0,28.0,5.0,4.0
80000.0,200000.0,29.0,41.0,4.0,16.0
180000.0,100000.0,42.0,34.0,14.0,8.0
60000.0,55000.0,26.0,24.0,2.0,2.0
120000.0,170000.0,35.0,36.0,9.0,12.0
70000.0,90000.0,27.0,30.0,3.0,5.0
210000.0,80000.0,48.0,29.0,18.0,4.0
140000.0,180000.0,34.0,42.0,9.0,14.0
50000.0,60000.0,23.0,26.0,1.0,2.0
110000.0,120000.0,32.0,35.0,7.0,9.0
60000.0,70000.0,25.0,27.0,2.0,3.0
160000.0,210000.0,37.0,48.0,11.0,18.0
75000.0,140000.0,28.0,34.0,4.0,9.0
200000.0,50000.0,41.0,23.0,16.0,1.0
100000.0,110000.0,34.0,32.0,8.0,7.0
55000.0,60000.0,24.0,25.0,2.0,2.0
170000.0,160000.0,36.0,37.0,12.0,11.0
90000.0,75000.0,30.0,28.0,5.0,4.0
80000.0,200000.0,29.0,41.0,4.0,16.0
180000.0,100000.0,42.0,34.0,14.0,8.0
60000.0,55000.0,26.0,24.0,2.0,2.0
120000.0,170000.0,35.0,36.0,9.0,12.0
70000.0,90000.0,27.0,30.0,3.0,5.0
210000.0,80000.0,48.0,29.0,18.0,4.0
140000.0,180000.0,34.0,42.0,9.0,14.0
50000.0,60000.0,23.0,26.0,1.0,2.0
110000.0,120000.0,32.0,35.0,7.0,9.0
60000.0,70000.0,25.0,27.0,2.0,3.0
160000.0,210000.0,37.0,48.0,11.0,18.0
75000.0,140000.0,28.0,34.0,4.0,9.0
200000.0,50000.0,41.0,23.0,16.0,1.0
100000.0,110000.0,34.0,32.0,8.0,7.0
55000.0,60000.0,24.0,25.0,2.0,2.0
170000.0,160000.0,36.0,37.0,12.0,11.0
90000.0,75000.0,30.0,28.0,5.0,4.0
80000.0,200000.0,29.0,41.0,4.0,16.0
180000.0,100000.0,42.0,34.0,14.0,8.0
60000.0,55000.0,26.0,24.0,2.0,2.0
120000.0,170000.0,35.0,36.0,9.0,12.0
70000.0,90000.0,27.0,30.0,3.0,5.0
210000.0,80000.0,48.0,29.0,18.0,4.0
140000.0,180000.0,34.0,42.0,9.0,14.0
50000.0,60000.0,23.0,26.0,1.0,2.0
110000.0,120000.0,32.0,35.0,7.0,9.0
60000.0,70000.0,25.0,27.0,2.0,3.0
160000.0,210000.0,37.0,48.0,11.0,18.0
75000.0,140000.0,28.0,34.0,4.0,9.0
200000.0,50000.0,41.0,23.0,16.0,1.0
100000.0,110000.0,34.0,32.0,8.0,7.0
55000.0,60000.0,24.0,25.0,2.0,2.0
170000.0,160000.0,36.0,37.0,12.0,11.0
90000.0,75000.0,30.0,28.0,5.0,4.0
80000.0,200000.0,29.0,41.0,4.0,16.0
180000.0,100000.0,42.0,34.0,14.0,8.0
60000.0,55000.0,26.0,24.0,2.0,2.0
120000.0,170000.0,35.0,36.0,9.0,12.0
70000.0,90000.0,27.0,30.0,3.0,5.0
210000.0,80000.0,48.0,29.0,18.0,4.0
140000.0,180000.0,34.0,42.0,9.0,14.0
50000.0,60000.0,23.0,26.0,1.0,2.0
110000.0,120000.0,32.0,35.0,7.0,9.0
60000.0,70000.0,25.0,27.0,2.0,3.0
160000.0,210000.0,37.0,48.0,11.0,18.0
75000.0,140000.0,28.0,34.0,4.0,9.0
200000.0,50000.0,41.0,23.0,16.0,1.0
100000.0,122485.0,34.0,34.0,8.0,8.0
55000.0,169159.0,24.0,25.0,2.0,12.0
170000.0,187081.0,36.0,43.0,12.0,21.0
90000.0,166109.0,30.0,53.0,5.0,31.0
80000.0,78354.0,29.0,27.0,4.0,5.0
180000.0,90249.0,42.0,25.0,14.0,2.0
60000.0,132720.0,26.0,29.0,2.0,6.0
120000.0,161568.0,35.0,52.0,9.0,23.0
70000.0,127346.0,27.0,41.0,3.0,13.0
210000.0,120177.0,48.0,49.0,18.0,19.0
140000.0,69032.0,34.0,25.0,9.0,2.0
50000.0,101332.0,23.0,35.0,1.0,8.0
122485.0,121450.0,34.0,57.0,8.0,30.0
169159.0,166375.0,25.0,35.0,12.0,12.0
187081.0,185119.0,43.0,43.0,21.0,21.0
166109.0,149217.0,53.0,37.0,31.0,10.0
78354.0,166512.0,27.0,50.0,5.0,21.0
90249.0,186963.0,25.0,52.0,2.0,28.0
132720.0,75072.0,29.0,26.0,6.0,3.0
161568.0,163398.0,52.0,34.0,23.0,10.0
127346.0,103947.0,41.0,30.0,13.0,11.0
120177.0,179180.0,49.0,60.0,19.0,33.0
69032.0,175966.0,25.0,50.0,2.0,23.0
101332.0,190004.0,35.0,58.0,8.0,27.0
121450.0,152039.0,57.0,35.0,30.0,10.0
166375.0,76742.0,35.0,28.0,12.0,5.0
185119.0,191790.0,43.0,57.0,21.0,33.0
149217.0,139398.0,37.0,46.0,10.0,20.0
166512.0,95845.0,50.0,28.0,21.0,7.0
186963.0,160976.0,52.0,34.0,28.0,12.0
75072.0,126753.0,26.0,33.0,3.0,9.0
163398.0,161393.0,34.0,37.0,10.0,14.0
103947.0,139817.0,30.0,33.0,11.0,8.0
179180.0,181714.0,60.0,53.0,33.0,25.0
175966.0,114776.0,50.0,35.0,23.0,10.0
190004.0,105725.0,58.0,30.0,27.0,6.0
152039.0,52731.0,35.0,24.0,10.0,1.0
76742.0,106492.0,28.0,36.0,5.0,8.0
191790.0,73895.0,57.0,27.0,33.0,4.0
139398.0,119836.0,46.0,23.0,20.0,1.0
95845.0,99747.0,28.0,28.0,7.0,5.0
160976.0,168287.0,34.0,52.0,12.0,25.0
126753.0,115920.0,33.0,28.0,9.0,7.0
161393.0,128078.0,37.0,32.0,14.0,11.0
139817.0,51265.0,33.0,24.0,8.0,1.0
181714.0,165919.0,53.0,43.0,25.0,22.0
114776.0,188651.0,35.0,60.0,10.0,34.0
105725.0,55538.0,30.0,24.0,6.0,0.0
52731.0,193964.0,24.0,55.0,1.0,28.0
106492.0,104702.0,36.0,29.0,8.0,4.0
73895.0,172955.0,27.0,44.0,4.0,19.0
119836.0,138032.0,23.0,40.0,1.0,16.0
99747.0,82683.0,28.0,27.0,5.0,4.0
168287.0,155414.0,52.0,43.0,25.0,17.0
115920.0,154207.0,28.0,49.0,7.0,25.0
128078.0,107895.0,32.0,30.0,11.0,8.0
51265.0,148446.0,24.0,42.0,1.0,18.0
165919.0,102859.0,43.0,26.0,22.0,4.0
188651.0,138662.0,60.0,41.0,34.0,13.0
55538.0,181699.0,24.0,46.0,0.0,23.0
193964.0,188232.0,55.0,57.0,28.0,33.0
104702.0,51832.0,29.0,22.0,4.0,0.0
172955.0,188484.0,44.0,54.0,19.0,28.0
138032.0,138286.0,40.0,42.0,16.0,16.0
82683.0,181132.0,27.0,49.0,4.0,22.0
155414.0,73938.0,43.0,27.0,17.0,4.0
154207.0,119224.0,49.0,36.0,25.0,14.0
107895.0,101186.0,30.0,31.0,8.0,6.0
148446.0,142360.0,42.0,39.0,18.0,14.0
102859.0,151315.0,26.0,41.0,4.0,20.0
138662.0,181021.0,41.0,48.0,13.0,23.0
181699.0,134641.0,46.0,39.0,23.0,15.0
188232.0,173851.0,57.0,48.0,33.0,23.0
51832.0,104127.0,22.0,31.0,0.0,8.0
188484.0,178859.0,54.0,47.0,28.0,25.0
138286.0,98568.0,42.0,29.0,16.0,5.0
181132.0,104661.0,49.0,32.0,22.0,9.0
73938.0,134858.0,27.0,38.0,4.0,13.0
119224.0,94502.0,36.0,34.0,14.0,10.0
101186.0,62852.0,31.0,23.0,6.0,2.0
142360.0,122485.0,39.0,34.0,14.0,8.0
151315.0,169159.0,41.0,25.0,20.0,12.0
181021.0,187081.0,48.0,43.0,23.0,21.0
134641.0,166109.0,39.0,53.0,15.0,31.0
173851.0,78354.0,48.0,27.0,23.0,5.0
104127.0,90249.0,31.0,25.0,8.0,2.0
178859.0,132720.0,47.0,29.0,25.0,6.0
98568.0,161568.0,29.0,52.0,5.0,23.0
104661.0,127346.0,32.0,41.0,9.0,13.0
134858.0,120177.0,38.0,49.0,13.0,19.0
94502.0,69032.0,34.0,25.0,10.0,2.0
62852.0,101332.0,23.0,35.0,2.0,8.0
122485.0,121450.0,34.0,57.0,8.0,30.0
169159.0,166375.0,25.0,35.0,12.0,12.0
187081.0,185119.0,43.0,43.0,21.0,21.0
166109.0,149217.0,53.0,37.0,31.0,10.0
78354.0,166512.0,27.0,50.0,5.0,21.0
90249.0,186963.0,25.0,52.0,2.0,28.0
132720.0,75072.0,29.0,26.0,6.0,3.0
161568.0,163398.0,52.0,34.0,23.0,10.0
127346.0,103947.0,41.0,30.0,13.0,11.0
120177.0,179180.0,49.0,60.0,19.0,33.0
69032.0,175966.0,25.0,50.0,2.0,23.0
101332.0,190004.0,35.0,58.0,8.0,27.0
121450.0,152039.0,57.0,35.0,30.0,10.0
166375.0,76742.0,35.0,28.0,12.0,5.0
185119.0,191790.0,43.0,57.0,21.0,33.0
149217.0,139398.0,37.0,46.0,10.0,20.0
166512.0,95845.0,50.0,28.0,21.0,7.0
186963.0,160976.0,52.0,34.0,28.0,12.0
75072.0,126753.0,26.0,33.0,3.0,9.0
163398.0,161393.0,34.0,37.0,10.0,14.0
103947.0,139817.0,30.0,33.0,11.0,8.0
179180.0,181714.0,60.0,53.0,33.0,25.0
175966.0,114776.0,50.0,35.0,23.0,10.0
190004.0,105725.0,58.0,30.0,27.0,6.0
152039.0,52731.0,35.0,24.0,10.0,1.0
76742.0,106492.0,28.0,36.0,5.0,8.0
191790.0,73895.0,57.0,27.0,33.0,4.0
139398.0,119836.0,46.0,23.0,20.0,1.0
95845.0,99747.0,28.0,28.0,7.0,5.0
160976.0,168287.0,34.0,52.0,12.0,25.0
126753.0,115920.0,33.0,28.0,9.0,7.0
161393.0,128078.0,37.0,32.0,14.0,11.0
139817.0,51265.0,33.0,24.0,8.0,1.0
181714.0,165919.0,53.0,43.0,25.0,22.0
114776.0,188651.0,35.0,60.0,10.0,34.0
105725.0,55538.0,30.0,24.0,6.0,0.0
52731.0,193964.0,24.0,55.0,1.0,28.0
106492.0,104702.0,36.0,29.0,8.0,4.0
73895.0,172955.0,27.0,44.0,4.0,19.0
119836.0,138032.0,23.0,40.0,1.0,16.0
99747.0,82683.0,28.0,27.0,5.0,4.0
168287.0,155414.0,52.0,43.0,25.0,17.0
115920.0,154207.0,28.0,49.0,7.0,25.0
128078.0,107895.0,32.0,30.0,11.0,8.0
51265.0,148446.0,24.0,42.0,1.0,18.0
165919.0,102859.0,43.0,26.0,22.0,4.0
188651.0,138662.0,60.0,41.0,34.0,13.0
55538.0,181699.0,24.0,46.0,0.0,23.0
193964.0,188232.0,55.0,57.0,28.0,33.0
104702.0,51832.0,29.0,22.0,4.0,0.0
172955.0,188484.0,44.0,54.0,19.0,28.0
138032.0,138286.0,40.0,42.0,16.0,16.0
82683.0,181132.0,27.0,49.0,4.0,22.0
155414.0,73938.0,43.0,27.0,17.0,4.0
154207.0,119224.0,49.0,36.0,25.0,14.0
107895.0,101186.0,30.0,31.0,8.0,6.0
148446.0,142360.0,42.0,39.0,18.0,14.0
102859.0,151315.0,26.0,41.0,4.0,20.0
138662.0,181021.0,41.0,48.0,13.0,23.0
181699.0,134641.0,46.0,39.0,23.0,15.0
188232.0,173851.0,57.0,48.0,33.0,23.0
51832.0,104127.0,22.0,31.0,0.0,8.0
188484.0,178859.0,54.0,47.0,28.0,25.0
138286.0,98568.0,42.0,29.0,16.0,5.0
181132.0,104661.0,49.0,32.0,22.0,9.0
73938.0,134858.0,27.0,38.0,4.0,13.0
119224.0,94502.0,36.0,34.0,14.0,10.0
101186.0,62852.0,31.0,23.0,6.0,2.0
142360.0,139095.0,39.0,36.0,14.0,14.0
151315.0,106278.0,41.0,30.0,20.0,5.0
181021.0,90452.0,48.0,28.0,23.0,4.0
134641.0,168304.0,39.0,46.0,15.0,23.0
173851.0,126593.0,48.0,34.0,23.0,10.0
104127.0,152203.0,31.0,44.0,8.0,19.0
178859.0,183138.0,47.0,55.0,25.0,30.0
98568.0,130275.0,29.0,35.0,5.0,9.0
104661.0,191915.0,32.0,54.0,9.0,29.0
134858.0,62807.0,38.0,23.0,13.0,2.0
94502.0,174305.0,34.0,46.0,10.0,21.0
62852.0,133326.0,23.0,33.0,2.0,9.0
139095.0,75656.0,36.0,26.0,14.0,4.0
106278.0,155944.0,30.0,43.0,5.0,19.0
90452.0,137775.0,28.0,36.0,4.0,11.0
168304.0,51831.0,46.0,23.0,23.0,0.0
126593.0,182237.0,34.0,49.0,10.0,22.0
152203.0,151901.0,44.0,35.0,19.0,10.0
183138.0,100052.0,55.0,31.0,30.0,8.0
130275.0,158254.0,35.0,54.0,9.0,29.0
191915.0,167207.0,54.0,43.0,29.0,20.0
62807.0,112439.0,23.0,33.0,2.0,10.0
174305.0,194214.0,46.0,52.0,21.0,29.0
133326.0,84407.0,33.0,28.0,9.0,5.0
75656.0,139413.0,26.0,36.0,4.0,13.0
155944.0,143084.0,43.0,43.0,19.0,20.0
137775.0,192344.0,36.0,50.0,11.0,25.0
51831.0,106132.0,23.0,24.0,0.0,1.0
182237.0,184816.0,49.0,52.0,22.0,26.0
151901.0,150248.0,35.0,46.0,10.0,19.0
100052.0,170995.0,31.0,38.0,8.0,15.0
158254.0,88035.0,54.0,29.0,29.0,6.0
167207.0,119419.0,43.0,33.0,20.0,10.0
112439.0,173582.0,33.0,47.0,10.0,21.0
194214.0,174436.0,52.0,45.0,29.0,23.0
84407.0,71699.0,28.0,28.0,5.0,4.0
139413.0,163558.0,36.0,42.0,13.0,14.0
143084.0,166828.0,43.0,46.0,20.0,24.0
192344.0,144496.0,50.0,38.0,25.0,15.0
106132.0,193746.0,24.0,54.0,1.0,31.0
184816.0,122581.0,52.0,33.0,26.0,8.0
150248.0,79767.0,46.0,27.0,19.0,4.0
170995.0,177177.0,38.0,50.0,15.0,25.0
88035.0,89843.0,29.0,26.0,6.0,4.0
119419.0,113563.0,33.0,31.0,10.0,6.0
173582.0,128712.0,47.0,35.0,21.0,10.0
174436.0,161621.0,45.0,44.0,23.0,18.0
71699.0,121454.0,28.0,32.0,4.0,8.0
163558.0,179987.0,42.0,54.0,14.0,25.0
166828.0,72649.0,46.0,26.0,24.0,3.0
144496.0,52612.0,38.0,23.0,15.0,0.0
193746.0,184006.0,54.0,48.0,31.0,24.0
122581.0,131960.0,33.0,38.0,8.0,12.0
79767.0,102465.0,27.0,30.0,4.0,5.0
177177.0,149748.0,50.0,40.0,25.0,16.0
89843.0,171036.0,26.0,45.0,4.0,22.0
113563.0,146351.0,31.0,36.0,6.0,13.0
128712.0,185462.0,35.0,52.0,10.0,26.0
161621.0,107718.0,44.0,31.0,18.0,7.0
121454.0,90944.0,32.0,26.0,8.0,4.0
179987.0,100425.0,54.0,30.0,25.0,5.0
72649.0,63901.0,26.0,24.0,3.0,2.0
52612.0,181902.0,23.0,45.0,0.0,22.0
184006.0,136533.0,48.0,33.0,24.0,9.0
131960.0,136285.0,38.0,38.0,12.0,11.0
102465.0,191818.0,30.0,54.0,5.0,31.0
149748.0,176643.0,40.0,42.0,16.0,19.0
171036.0,70022.0,45.0,28.0,22.0,4.0
146351.0,99363.0,36.0,30.0,13.0,6.0
185462.0,152944.0,52.0,43.0,26.0,19.0
107718.0,123386.0,31.0,35.0,7.0,10.0
90944.0,168906.0,26.0,44.0,4.0,21.0
100425.0,183020.0,30.0,55.0,5.0,30.0
63901.0,47898.0,24.0,23.0,2.0,1.0
181902.0,135853.0,45.0,39.0,22.0,14.0
136533.0,149198.0,33.0,43.0,9.0,17.0
136285.0,106662.0,38.0,29.0,11.0,6.0
191818.0,186610.0,54.0,51.0,31.0,28.0
176643.0,89995.0,42.0,30.0,19.0,6.0
70022.0,85825.0,28.0,26.0,4.0,4.0
99363.0,143814.0,30.0,39.0,6.0,13.0
152944.0,174726.0,43.0,49.0,19.0,24.0
123386.0,150534.0,35.0,42.0,10.0,20.0
168906.0,68732.0,44.0,27.0,21.0,4.0
183020.0,187951.0,55.0,43.0,30.0,21.0
47898.0,137336.0,23.0,37.0,1.0,13.0
135853.0,191159.0,39.0,51.0,14.0,26.0
149198.0,102868.0,43.0,29.0,17.0,5.0
106662.0,154281.0,29.0,43.0,6.0,20.0
186610.0,111535.0,51.0,31.0,28.0,8.0
89995.0,107906.0,30.0,30.0,6.0,6.0
85825.0,143885.0,26.0,36.0,4.0,13.0
143814.0,180958.0,39.0,52.0,13.0,27.0
174726.0,108607.0,49.0,28.0,24.0,6.0
150534.0,178284.0,42.0,49.0,20.0,24.0
68732.0,75969.0,27.0,27.0,4.0,4.0
187951.0,143705.0,43.0,41.0,21.0,15.0
137336.0,197354.0,37.0,56.0,13.0,31.0
191159.0,174324.0,51.0,46.0,26.0,22.0
102868.0,123781.0,29.0,32.0,5.0,8.0
154281.0,141735.0,43.0,38.0,20.0,12.0
111535.0,187120.0,31.0,52.0,8.0,28.0
107906.0,61095.0,30.0,24.0,6.0,1.0
143885.0,179045.0,36.0,49.0,13.0,22.0
180958.0,130355.0,52.0,35.0,27.0,10.0
108607.0,103282.0,28.0,31.0,6.0,7.0
178284.0,157872.0,49.0,44.0,24.0,18.0
75969.0,117314.0,27.0,33.0,4.0,10.0
143705.0,186321.0,41.0,54.0,15.0,30.0
197354.0,129686.0,56.0,33.0,31.0,11.0
174324.0,68611.0,46.0,27.0,22.0,3.0
123781.0,177913.0,32.0,51.0,8.0,25.0
141735.0,68472.0,38.0,26.0,12.0,3.0
187120.0,113065.0,52.0,31.0,28.0,6.0
61095.0,125091.0,24.0,35.0,1.0,9.0
179045.0,172925.0,49.0,45.0,22.0,23.0
130355.0,126916.0,35.0,32.0,10.0,9.0
103282.0,183417.0,31.0,54.0,7.0,27.0
157872.0,76898.0,44.0,26.0,18.0,4.0
117314.0,579.0,33.0,23.0,10.0,1.0
186321.0,65000.0,54.0,26.0,30.0,2.0
129686.0,120000.0,33.0,33.0,11.0,8.0
68611.0,90000.0,27.0,29.0,3.0,4.0
177913.0,190000.0,51.0,41.0,25.0,15.0
68472.0,140000.0,26.0,35.0,3.0,9.0
113065.0,75000.0,31.0,28.0,6.0,3.0
125091.0,160000.0,35.0,37.0,9.0,11.0
172925.0,130000.0,45.0,33.0,23.0,8.0
126916.0,60000.0,32.0,24.0,9.0,2.0
183417.0,220000.0,54.0,46.0,27.0,20.0
76898.0,80000.0,26.0,29.0,4.0,5.0
579.0,130000.0,23.0,31.0,1.0,7.0
65000.0,65000.0,26.0,27.0,2.0,3.0
120000.0,170000.0,33.0,38.0,8.0,13.0
90000.0,110000.0,29.0,30.0,4.0,6.0
190000.0,50000.0,41.0,25.0,15.0,2.0
140000.0,210000.0,35.0,44.0,9.0,18.0
75000.0,100000.0,28.0,33.0,3.0,8.0
160000.0,50000.0,37.0,22.0,11.0,1.0
130000.0,160000.0,33.0,36.0,8.0,10.0
60000.0,70000.0,24.0,28.0,2.0,4.0
220000.0,190000.0,46.0,41.0,20.0,16.0
80000.0,140000.0,29.0,34.0,5.0,9.0
130000.0,45000.0,31.0,23.0,7.0,1.0
65000.0,120000.0,27.0,32.0,3.0,7.0
170000.0,60000.0,38.0,25.0,13.0,2.0
110000.0,150000.0,30.0,37.0,6.0,11.0
50000.0,70000.0,25.0,28.0,2.0,4.0
210000.0,200000.0,44.0,41.0,18.0,16.0
100000.0,100000.0,33.0,34.0,8.0,8.0
50000.0,55000.0,22.0,24.0,1.0,2.0
160000.0,170000.0,36.0,36.0,10.0,12.0
70000.0,90000.0,28.0,30.0,4.0,5.0
190000.0,80000.0,41.0,29.0,16.0,4.0
140000.0,180000.0,34.0,42.0,9.0,14.0
45000.0,60000.0,23.0,26.0,1.0,2.0
120000.0,120000.0,32.0,35.0,7.0,9.0
60000.0,70000.0,25.0,27.0,2.0,3.0
150000.0,210000.0,37.0,48.0,11.0,18.0
70000.0,140000.0,28.0,34.0,4.0,9.0
200000.0,50000.0,41.0,23.0,16.0,1.0
100000.0,110000.0,34.0,32.0,8.0,7.0
55000.0,60000.0,24.0,25.0,2.0,2.0
170000.0,160000.0,36.0,37.0,12.0,11.0
90000.0,75000.0,30.0,28.0,5.0,4.0
80000.0,200000.0,29.0,41.0,4.0,16.0
180000.0,100000.0,42.0,34.0,14.0,8.0
60000.0,55000.0,26.0,24.0,2.0,2.0
120000.0,170000.0,35.0,36.0,9.0,12.0
70000.0,90000.0,27.0,30.0,3.0,5.0
210000.0,80000.0,48.0,29.0,18.0,4.0
140000.0,180000.0,34.0,42.0,9.0,14.0
50000.0,60000.0,23.0,26.0,1.0,2.0
110000.0,120000.0,32.0,35.0,7.0,9.0
60000.0,70000.0,25.0,27.0,2.0,3.0
160000.0,210000.0,37.0,48.0,11.0,18.0
75000.0,140000.0,28.0,34.0,4.0,9.0
200000.0,50000.0,41.0,23.0,16.0,1.0
100000.0,110000.0,34.0,32.0,8.0,7.0
55000.0,60000.0,24.0,25.0,2.0,2.0
170000.0,160000.0,36.0,37.0,12.0,11.0
90000.0,75000.0,30.0,28.0,5.0,4.0
80000.0,200000.0,29.0,41.0,4.0,16.0
180000.0,100000.0,42.0,34.0,14.0,8.0
60000.0,55000.0,26.0,24.0,2.0,2.0
120000.0,170000.0,35.0,36.0,9.0,12.0
70000.0,90000.0,27.0,30.0,3.0,5.0
210000.0,80000.0,48.0,29.0,18.0,4.0
140000.0,180000.0,34.0,42.0,9.0,14.0
50000.0,60000.0,23.0,26.0,1.0,2.0
110000.0,120000.0,32.0,35.0,7.0,9.0
60000.0,70000.0,25.0,27.0,2.0,3.0
160000.0,210000.0,37.0,48.0,11.0,18.0
75000.0,140000.0,28.0,34.0,4.0,9.0
200000.0,50000.0,41.0,23.0,16.0,1.0
100000.0,110000.0,34.0,32.0,8.0,7.0
55000.0,60000.0,24.0,25.0,2.0,2.0
170000.0,160000.0,36.0,37.0,12.0,11.0
90000.0,75000.0,30.0,28.0,5.0,4.0
80000.0,200000.0,29.0,41.0,4.0,16.0
180000.0,100000.0,42.0,34.0,14.0,8.0
60000.0,55000.0,26.0,24.0,2.0,2.0
120000.0,170000.0,35.0,36.0,9.0,12.0
70000.0,90000.0,27.0,30.0,3.0,5.0
210000.0,80000.0,48.0,29.0,18.0,4.0
140000.0,180000.0,34.0,42.0,9.0,14.0
50000.0,60000.0,23.0,26.0,1.0,2.0
110000.0,120000.0,32.0,35.0,7.0,9.0
60000.0,70000.0,25.0,27.0,2.0,3.0
160000.0,210000.0,37.0,48.0,11.0,18.0
75000.0,140000.0,28.0,34.0,4.0,9.0
200000.0,50000.0,41.0,23.0,16.0,1.0
100000.0,110000.0,34.0,32.0,8.0,7.0
55000.0,60000.0,24.0,25.0,2.0,2.0
170000.0,160000.0,36.0,37.0,12.0,11.0
90000.0,75000.0,30.0,28.0,5.0,4.0
80000.0,200000.0,29.0,41.0,4.0,16.0
180000.0,100000.0,42.0,34.0,14.0,8.0
60000.0,55000.0,26.0,24.0,2.0,2.0
120000.0,170000.0,35.0,36.0,9.0,12.0
70000.0,90000.0,27.0,30.0,3.0,5.0
210000.0,80000.0,48.0,29.0,18.0,4.0
140000.0,180000.0,34.0,42.0,9.0,14.0
50000.0,60000.0,23.0,26.0,1.0,2.0
110000.0,120000.0,32.0,35.0,7.0,9.0
60000.0,70000.0,25.0,27.0,2.0,3.0
160000.0,210000.0,37.0,48.0,11.0,18.0
75000.0,140000.0,28.0,34.0,4.0,9.0
200000.0,50000.0,41.0,23.0,16.0,1.0
100000.0,110000.0,34.0,32.0,8.0,7.0
55000.0,60000.0,24.0,25.0,2.0,2.0
170000.0,160000.0,36.0,37.0,12.0,11.0
90000.0,75000.0,30.0,28.0,5.0,4.0
80000.0,200000.0,29.0,41.0,4.0,16.0
180000.0,100000.0,42.0,34.0,14.0,8.0
60000.0,55000.0,26.0,24.0,2.0,2.0
120000.0,170000.0,35.0,36.0,9.0,12.0
70000.0,90000.0,27.0,30.0,3.0,5.0
210000.0,80000.0,48.0,29.0,18.0,4.0
140000.0,180000.0,34.0,42.0,9.0,14.0
